Calories_Burned,Weight,Age,Gender,Exercise_Duration,HR,BMI,Weather_Conditions,Exercise_Intensity
393.2847986353883,69.36847802,53,Female,0.75,139,24.09517182,Sunny,1
700.0,67.12343179,25,Male,0.9333333333333333,147,25.96004497,Sunny,3
700.0,68.52139985,54,Female,0.9333333333333333,172,24.3185592,Sunny,9
173.2199075114793,81.4576435,47,Female,0.38333333333333336,117,19.29812338,Sunny,3
325.6448779724742,96.58474891,25,Female,0.4666666666666667,146,29.63543861,Sunny,6
700.0,61.97982817,41,Male,0.9,142,32.82067973,Sunny,8
239.35063246471688,63.92828245,42,Female,0.35,143,32.74827401,Sunny,10
528.8374389647172,78.09651507,18,Female,0.7666666666666667,162,30.35701358,Cloudy,7
627.7113699784111,89.29376979,37,Female,0.9166666666666666,158,29.27546675,Sunny,5
613.185405963767,69.66447041,22,Male,0.5166666666666667,170,32.39047151,Sunny,10
321.63905379344357,91.09344431,59,Female,0.7,114,29.76829049,Cloudy,5
568.313366269165,90.22574327,26,Male,0.5833333333333334,151,33.66545526,Cloudy,9
405.4822425273488,62.59713219,57,Male,0.7833333333333333,105,32.96886577,Sunny,5
488.0061485550812,54.06357463,59,Male,0.7333333333333333,126,30.83844444,Sunny,4
317.6309578747833,71.90327768,39,Female,0.43333333333333335,155,33.36018822,Cloudy,6
189.6107659396685,97.70031136,50,Female,0.36666666666666664,122,31.99305347,Cloudy,1
678.6769672222831,80.78738482,50,Male,0.6333333333333333,166,33.65889847,Cloudy,6
180.2457643110374,83.1828616,38,Male,0.45,101,34.89795432,Sunny,1
266.394319783341,78.9208087,20,Female,0.4,166,28.96913875,Cloudy,1
387.21148211842706,90.70745531,42,Female,0.75,126,22.41373983,Cloudy,7
361.62460786407337,56.95082171,21,Female,0.36666666666666664,175,19.43511788,Rainy,7
700.0,53.22416226,26,Male,0.7,167,23.53711603,Cloudy,9
457.8723491717457,85.76374546,59,Male,0.5333333333333333,121,28.67462472,Rainy,10
537.6455263277135,75.43835211,31,Male,0.9833333333333333,112,33.22947375,Rainy,4
474.525025899846,93.80739843,33,Male,0.45,166,30.95497762,Cloudy,4
273.2395039609815,78.78408718,22,Female,0.4166666666666667,155,29.39905426,Cloudy,4
520.4883592532082,63.96263926,56,Female,0.9333333333333333,130,32.73105349,Cloudy,6
211.35738741232873,91.7248578,21,Female,0.3333333333333333,148,30.26908789,Sunny,3
700.0,92.95628773,43,Female,0.75,171,20.66410127,Sunny,10
433.2735398795902,67.88341227,58,Female,0.6166666666666667,145,34.64665707,Cloudy,7
559.6229804884055,89.6707948,54,Male,0.55,138,21.742272,Rainy,8
700.0,88.90573187,41,Male,0.7333333333333333,150,29.76625029,Rainy,10
476.8271788576251,55.0495087,43,Female,0.5833333333333334,174,33.61568704,Sunny,4
208.32693866429796,61.78594622,37,Male,0.3333333333333333,123,32.10949788,Sunny,2
571.5610688401046,97.08327035,26,Female,0.85,176,24.26604693,Cloudy,2
331.48134249633995,83.90886446,26,Female,0.6166666666666667,120,26.65782841,Rainy,10
203.36586550525348,80.90884399,31,Male,0.4,100,22.45355922,Rainy,10
277.75754714677277,72.33797313,27,Male,0.5166666666666667,119,31.47072205,Cloudy,4
490.22080746804517,83.0079285,45,Male,0.5666666666666667,154,34.31918048,Cloudy,1
312.47360760998686,85.55423418,58,Female,0.8833333333333333,109,20.71082185,Cloudy,2
179.70611960323876,61.67668212,55,Male,0.4166666666666667,102,34.74141081,Rainy,1
523.1179480297956,75.57405369,45,Female,0.7666666666666667,148,18.99583703,Rainy,7
456.53612999933637,58.22036872,25,Male,0.5333333333333333,139,19.95537691,Rainy,9
173.36648216334453,73.78167287,26,Male,0.35,103,20.50023759,Sunny,7
700.0,53.93676375,36,Male,1.0,165,24.7725106,Sunny,4
700.0,92.45879115,31,Female,1.0,175,27.62368258,Sunny,8
259.150306901,88.39375329,49,Female,0.4666666666666667,125,27.09726352,Cloudy,10
455.72070663260115,85.68601425,51,Male,0.9,104,28.14739605,Sunny,2
214.57824127713945,92.95584495,47,Female,0.36666666666666664,130,20.80071334,Sunny,4
455.1719116545591,62.22239164,44,Female,0.9,132,23.79742624,Sunny,2
429.36497547329463,88.78364649,56,Male,0.55,137,19.76457494,Sunny,1
180.00014431181705,95.62595446,50,Female,0.4166666666666667,114,34.85108739,Rainy,3
191.47674455606892,78.49070499,24,Female,0.6333333333333333,101,27.06241794,Cloudy,4
322.9892548568753,49.80409618,23,Female,0.4166666666666667,180,19.30402556,Cloudy,4
617.8503123732073,53.26396061,25,Male,0.7166666666666667,153,32.59710908,Rainy,5
155.47600433317294,59.81304637,30,Female,0.36666666666666664,111,20.30553369,Sunny,2
183.64124171069153,68.14123038,29,Female,0.4666666666666667,107,30.57013221,Sunny,10
663.6539120238878,53.10750732,21,Female,0.9166666666666666,175,26.37759624,Sunny,1
265.480064800506,100.2106216,19,Male,0.5833333333333334,104,27.5353001,Cloudy,5
285.07185087777975,93.12630188,55,Female,0.7166666666666667,100,30.31221526,Sunny,8
599.3005026085257,83.54721749,22,Male,0.75,137,34.43601991,Rainy,7
683.3473717231622,73.76155933,54,Female,0.8833333333333333,163,21.24333868,Rainy,5
348.596455986011,50.01673436,25,Female,0.8166666666666667,119,32.05226451,Rainy,1
607.0672986920573,64.19387383,49,Male,0.5833333333333334,153,22.38219937,Rainy,6
313.42416764209975,64.69902765,45,Male,0.5666666666666667,111,23.9905051,Sunny,6
267.45602467963676,66.62741951,38,Female,0.7333333333333333,106,29.44398269,Rainy,4
437.52827663119376,66.08157135,18,Female,0.7666666666666667,132,34.93172275,Rainy,4
337.96182752396703,57.8542389,19,Male,0.43333333333333335,149,25.90858756,Rainy,6
347.21759310170046,69.73198539,35,Female,0.5,171,33.58393821,Sunny,4
199.16367730275002,61.63224609,20,Female,0.48333333333333334,111,27.64515999,Rainy,4
441.4764638505813,74.74104573,41,Female,0.75,128,22.45928059,Rainy,9
543.0273056617738,79.53970942,30,Male,0.7,152,33.73622398,Sunny,1
574.7348134114521,78.14203924,49,Female,0.7166666666666667,164,30.87189633,Sunny,6
417.128789466751,75.84323765,45,Male,0.6333333333333333,117,29.18005856,Cloudy,8
420.0730825142885,66.03618538,19,Female,0.85,134,33.79835393,Rainy,2
623.1115209354671,91.94554635,52,Male,0.65,171,18.58323081,Cloudy,1
186.27267932758497,53.7286943,38,Male,0.38333333333333336,110,28.58478254,Rainy,2
153.44146772672713,60.77398706,29,Female,0.36666666666666664,108,31.72923827,Rainy,4
197.27074995771736,83.34290584,56,Female,0.4,134,27.98036156,Sunny,1
456.1091075248107,61.5858603,60,Female,0.5666666666666667,162,30.411371,Rainy,3
362.7446617173343,83.03394996,51,Female,0.6333333333333333,130,28.05739751,Rainy,8
420.004924913122,89.98854102,50,Female,0.7333333333333333,137,19.68122919,Rainy,6
295.53302189658166,50.16811702,40,Male,0.5666666666666667,127,18.59827026,Cloudy,2
577.6938760565957,62.03214174,35,Female,0.9333333333333333,143,21.20628429,Rainy,4
700.0,90.96877126,43,Male,0.95,176,24.83519754,Sunny,9
700.0,87.95723588,33,Male,0.8166666666666667,155,27.83583585,Sunny,2
586.1000853269281,56.11222921,30,Female,0.7166666666666667,168,21.45454659,Sunny,6
154.49601254029682,94.51110484,39,Female,0.4166666666666667,123,26.63580158,Sunny,2
237.00282880670468,79.826396,20,Female,0.55,109,24.69836802,Cloudy,8
441.434845964101,53.65426168,57,Male,0.8166666666666667,114,20.64988935,Cloudy,5
700.0,97.52013481,41,Male,0.7333333333333333,162,24.5977224,Cloudy,10
700.0,55.87864818,37,Male,0.85,170,29.71978666,Rainy,7
700.0,76.95944138,38,Male,0.9166666666666666,139,30.79140695,Sunny,6
417.5949720984064,94.71039826,25,Female,0.6833333333333333,163,20.12690029,Cloudy,1
432.6956133608258,86.00654242,60,Male,0.38333333333333336,148,34.3947091,Rainy,8
700.0,54.23434284,49,Female,0.95,172,23.18154187,Rainy,10
320.7924503652102,89.05556796,23,Female,0.6,129,32.14363965,Sunny,5
292.407761143497,57.59200967,50,Female,0.6833333333333333,104,20.96203338,Rainy,7
563.3514431272594,54.11899505,58,Female,0.5833333333333334,178,22.77776728,Cloudy,9
448.0069985070497,83.51869664,36,Female,0.6833333333333333,150,22.68946067,Cloudy,7
700.0,97.25088806,20,Male,0.7833333333333333,178,23.1225755,Sunny,4
531.6439354633509,87.60606262,33,Female,0.8,144,23.53843638,Rainy,8
591.1372669403579,98.61219152,35,Female,0.9666666666666667,127,24.48284398,Rainy,10
551.5102789584681,79.6693494,41,Female,0.7833333333333333,154,34.57062892,Rainy,5
457.4821108999998,72.51430384,55,Female,0.7833333333333333,145,22.42559679,Cloudy,5
700.0,102.7281355,22,Male,0.95,128,22.97051259,Sunny,7
320.2664524408148,86.74888619,28,Female,0.4666666666666667,160,24.63779358,Cloudy,7
622.8124040190294,98.8286117,47,Male,0.85,119,29.56050723,Rainy,4
413.90818398079466,92.6445802,60,Female,0.65,162,22.40179652,Sunny,1
520.1597249628188,99.14109166,23,Male,0.9666666666666667,103,25.65541953,Sunny,8
501.65405755560187,53.14876364,36,Male,0.7166666666666667,146,30.39956929,Rainy,2
334.8168978973141,85.13365695,40,Male,0.35,148,30.4200555,Rainy,6
266.3733038736543,60.67761872,52,Female,0.5833333333333334,132,21.77577674,Rainy,2
155.2647617460433,84.3597985,25,Male,0.3333333333333333,106,33.37399047,Sunny,9
632.1970326223928,75.56959636,26,Female,0.9666666666666667,156,32.4922019,Rainy,2
533.9571407673184,55.6467018,51,Male,0.65,146,32.63841998,Sunny,3
339.0251494681538,69.31117428,41,Male,0.7166666666666667,102,27.69257863,Cloudy,7
489.29373192629197,77.18832301,32,Female,0.55,169,28.115947,Rainy,10
700.0,68.10283161,40,Male,0.9,179,33.76983579,Rainy,4
530.0983335105618,93.86069315,34,Male,0.4666666666666667,159,34.71171238,Cloudy,10
535.7540034108448,57.79361018,32,Female,0.9833333333333333,132,25.82868301,Rainy,5
355.32971809309777,52.03287933,59,Male,0.5333333333333333,121,19.80712399,Sunny,4
408.21687508142696,65.26734508,20,Male,0.48333333333333334,141,22.57239013,Sunny,8
433.74633429304413,69.95705553,45,Male,0.48333333333333334,151,34.31428115,Cloudy,6
458.5246843755322,65.49585117,41,Male,0.5,153,23.7143685,Sunny,5
700.0,77.82270868,31,Male,0.9333333333333333,174,27.8390385,Sunny,3
455.8811986196913,60.34996664,40,Male,0.5166666666666667,159,24.16779988,Sunny,5
662.0936353487895,57.74766418,57,Male,0.7,158,27.67610343,Rainy,3
577.2208150091856,57.99588643,23,Male,1.0,128,20.23842098,Rainy,3
509.0563416955105,74.87186334,28,Female,0.7833333333333333,161,19.56935746,Rainy,2
366.7346764576726,63.6685477,44,Female,0.8,113,19.5401969,Cloudy,9
454.241991963865,73.250087,57,Male,0.3333333333333333,178,28.19321645,Cloudy,8
373.7024072185694,58.96431354,26,Female,0.7666666666666667,117,25.77079621,Sunny,7
241.67062683625815,97.04468685,37,Female,0.5166666666666667,129,26.30162922,Sunny,4
367.66230576031603,85.70079488,27,Male,0.7833333333333333,103,34.30599687,Rainy,3
408.4229970110161,62.5128016,44,Male,0.95,101,28.66167483,Cloudy,4
700.0,85.97722327,51,Male,0.9666666666666667,128,19.32598372,Cloudy,8
700.0,53.71361709,49,Male,0.7333333333333333,147,34.45125379,Rainy,9
674.2165487090767,84.27905982,21,Female,0.9,178,31.58886556,Rainy,2
527.9568278083528,80.93289715,40,Female,0.7833333333333333,149,21.03708471,Cloudy,7
700.0,65.32263367,49,Male,0.8833333333333333,138,26.39992612,Rainy,8
160.2219386975485,59.25633847,29,Female,0.3333333333333333,109,23.78710932,Sunny,8
206.67041737333767,72.5267403,53,Female,0.45,115,21.28949463,Rainy,3
615.0541560533168,87.19014511,60,Female,0.6666666666666666,176,34.30996905,Rainy,6
529.8144779682224,93.8517109,28,Female,0.5833333333333334,179,22.63647058,Rainy,8
527.8363994979586,64.99058591,56,Male,0.5666666666666667,149,23.67845649,Rainy,3
560.0418905491995,52.29312335,57,Female,0.6166666666666667,172,31.31653755,Cloudy,9
596.2687769919,61.33974324,44,Male,0.8,130,21.09910521,Rainy,4
375.9489818403852,87.9623977,33,Male,0.65,121,19.00928731,Rainy,1
422.1259588102558,88.48928547,40,Female,0.5166666666666667,180,24.46928221,Cloudy,3
700.0,50.6965807,23,Male,1.0,150,18.7852412,Cloudy,8
156.4673265715174,90.34982069,27,Male,0.3333333333333333,106,33.65769365,Cloudy,6
700.0,74.2682903,19,Male,0.85,171,19.41439482,Sunny,2
220.2980825821991,90.70079059,20,Female,0.35,156,23.47554372,Sunny,4
118.52487902763826,57.50981734,32,Female,0.35,102,26.04213601,Cloudy,3
638.1265006980541,92.17909408,30,Female,0.95,151,23.87004726,Rainy,5
369.7150239966129,79.67659428,20,Female,0.43333333333333335,172,23.3818575,Rainy,8
592.4302497322022,68.09440414,47,Male,0.5666666666666667,176,26.92020313,Sunny,2
694.4296404301025,74.46390873,55,Male,0.5833333333333334,158,21.6846524,Rainy,7
508.56760070784713,55.0441911,59,Male,0.4166666666666667,180,29.88295429,Rainy,3
326.0509454787994,84.45307345,30,Female,0.5666666666666667,151,22.89967833,Cloudy,2
697.7832747651196,92.54630779,42,Male,0.9,138,28.65058105,Rainy,1
334.7078695615615,69.9699074,39,Male,0.7166666666666667,105,29.67661785,Rainy,3
332.3874114833851,75.84913968,19,Male,0.55,119,25.08037555,Rainy,5
574.396828374154,59.31406913,48,Male,1.0,123,28.11158287,Cloudy,4
210.5677573224021,96.14916494,55,Male,0.35,113,28.95447506,Sunny,2
637.2981595992062,61.96106024,31,Male,0.7166666666666667,164,33.97005129,Cloudy,5
579.1716850410862,65.75093487,54,Male,0.9833333333333333,120,25.93050725,Cloudy,3
506.82879188332987,53.1318779,59,Female,0.6,152,27.55941217,Rainy,9
298.3581708235288,49.68348318,46,Female,0.55,137,18.54235752,Cloudy,4
396.8522548728248,60.52993807,23,Female,0.6166666666666667,144,28.3181095,Sunny,4
380.233956916665,65.32759707,25,Female,0.5333333333333333,178,25.01781767,Rainy,1
426.8901303071585,99.92406098,53,Female,0.5333333333333333,168,24.61892471,Cloudy,10
250.97649982112677,59.22889208,58,Female,0.5666666666666667,103,25.28700568,Sunny,9
700.0,79.47910085,42,Male,0.7166666666666667,166,33.35090395,Sunny,3
449.8478723342144,84.19846056,51,Male,0.35,167,21.75875513,Sunny,7
309.9238646417955,70.83781897,53,Female,0.3333333333333333,169,34.89074468,Rainy,10
578.5773215682356,53.46310224,57,Female,0.8,159,26.5002007,Cloudy,4
280.42793251715966,78.80257723,53,Male,0.35,150,23.00361571,Cloudy,1
369.26336600885656,97.87553557,51,Female,0.7333333333333333,136,31.80289254,Rainy,1
630.7187460469318,101.2813685,35,Male,0.9166666666666666,109,26.04612129,Sunny,9
576.2327347707604,86.43027384,24,Female,0.6166666666666667,174,25.90149242,Rainy,9
376.78750600613495,75.36369145,60,Female,0.5833333333333334,140,20.6186756,Sunny,9
700.0,82.43411709,20,Male,0.7,170,33.743434,Cloudy,9
202.05775125161753,98.51293432,55,Female,0.5833333333333334,103,18.54648749,Cloudy,2
700.0,89.758766,55,Male,0.95,142,27.60750147,Cloudy,6
573.3695997718211,80.42854752,26,Female,0.8666666666666667,152,30.99099387,Rainy,4
567.8968776253,63.92684765,19,Male,0.6833333333333333,138,34.15427585,Sunny,10
220.2746071009611,98.25978754,37,Female,0.4166666666666667,140,19.23943027,Rainy,1
396.6313959871096,87.6179446,57,Female,0.85,123,30.54193078,Sunny,4
286.6170714136843,67.83233957,21,Male,0.65,119,21.5543102,Cloudy,1
502.3346757297078,52.53138995,26,Male,0.7,146,23.87784256,Rainy,2
700.0,97.07802956,43,Male,0.8166666666666667,167,33.17303726,Sunny,6
607.7496501852904,57.43759929,40,Male,0.9666666666666667,128,19.18537977,Sunny,3
700.0,98.11700642,37,Male,0.6833333333333333,169,24.62655766,Sunny,6
333.32417989573247,57.84967869,28,Male,0.5,132,22.5042808,Rainy,3
534.5929130406191,60.31021044,47,Male,0.7333333333333333,140,24.73532339,Sunny,5
487.85291683804616,73.80492609,24,Male,0.75,124,23.94100361,Sunny,5
677.3259590957827,76.79031291,55,Female,0.7833333333333333,163,32.52169398,Rainy,10
554.3834189007426,51.33896431,53,Male,0.55,177,31.55112324,Rainy,1
255.37004813945867,55.56740153,60,Female,0.36666666666666664,160,24.06832996,Cloudy,6
434.34142142331444,49.07873083,28,Female,0.9833333333333333,109,21.14083948,Sunny,10
263.8926886039969,66.00708105,55,Female,0.43333333333333335,137,24.8773992,Rainy,2
426.87090689588916,71.73504625,57,Female,0.6833333333333333,140,22.51583786,Sunny,6
247.82614967705945,98.93665626,37,Female,0.4,163,28.7671024,Cloudy,1
371.71504141869957,80.68537311,60,Female,0.8166666666666667,110,33.61195702,Rainy,7
700.0,62.42981446,24,Female,0.9833333333333333,155,26.76375255,Rainy,7
700.0,95.52843954,34,Male,0.7166666666666667,167,34.41298453,Sunny,5
297.710646087971,89.18733918,21,Female,0.6,133,28.93701971,Sunny,6
700.0,72.66345268,23,Male,1.0,178,31.24828577,Sunny,5
239.1701990692179,85.68941036,35,Female,0.36666666666666664,165,29.88885344,Sunny,2
370.51436939894,94.39710414,59,Female,0.8666666666666667,112,32.42006394,Cloudy,10
617.7705206803001,76.33797874,28,Male,0.6,155,33.5171721,Sunny,9
386.7580338201197,73.28364293,25,Female,0.85,112,31.78845826,Rainy,6
700.0,85.91298907,52,Male,0.95,178,19.91961247,Rainy,2
249.95539412592478,75.37599195,30,Female,0.4166666666666667,139,29.9220998,Sunny,7
700.0,58.04186277,20,Male,1.0,138,22.53797019,Sunny,9
224.31976591085927,65.11266809,20,Female,0.7,101,28.4991202,Sunny,5
352.9693456081756,51.90804199,44,Female,0.5,131,29.36762564,Sunny,9
340.91538852582994,86.77883901,18,Male,0.45,124,32.53930968,Sunny,10
700.0,56.9072493,46,Female,0.85,174,32.38893212,Sunny,10
674.6043005731373,93.98922837,55,Male,0.75,134,33.25713309,Cloudy,7
482.3590981501646,77.44372053,43,Male,0.4666666666666667,156,21.29622537,Cloudy,8
684.7049380190747,62.65306402,32,Male,0.65,169,24.03883859,Sunny,6
520.5136456946366,56.44362689,33,Female,0.9833333333333333,118,30.13035339,Rainy,9
547.3246998838797,76.23634834,26,Female,0.75,148,22.59260236,Rainy,9
255.55505368156673,77.65963174,31,Female,0.38333333333333336,164,33.80469635,Rainy,1
495.5798106447883,62.17004347,38,Female,0.6166666666666667,175,28.33178513,Sunny,3
360.0790262289021,53.71646991,18,Male,0.43333333333333335,147,31.56152948,Rainy,7
424.7383070642495,55.44037749,59,Female,0.8333333333333334,121,27.18613038,Sunny,4
229.24164801089742,65.52526328,34,Female,0.3333333333333333,167,26.4347387,Cloudy,3
700.0,60.17674963,27,Male,0.8666666666666667,165,24.29551636,Sunny,9
424.25566676451274,60.91245999,36,Female,0.7666666666666667,127,27.58316293,Rainy,9
215.2813397731507,95.43071171,47,Female,0.5166666666666667,104,22.90966056,Sunny,8
691.510865156528,103.0173396,31,Male,0.8833333333333333,122,30.61297973,Sunny,8
316.09988770394324,54.44830127,51,Female,0.3333333333333333,166,22.74287098,Rainy,8
268.31543810815185,64.40383754,34,Female,0.7833333333333333,101,19.26642562,Rainy,10
479.8912363403724,92.78231333,48,Female,0.6,150,28.33976282,Rainy,8
700.0,90.03341344,19,Male,0.85,177,32.87722817,Sunny,5
522.0957672175482,74.42665273,38,Male,0.4166666666666667,165,19.80868712,Sunny,10
481.6737666202872,86.6075346,57,Male,0.5333333333333333,130,29.19337847,Sunny,10
307.41411796144473,72.42676386,50,Female,0.7333333333333333,105,23.17422293,Rainy,6
700.0,78.21680949,38,Male,0.9333333333333333,147,34.72511272,Rainy,10
229.25386657367395,71.7716695,31,Female,0.3333333333333333,148,21.16662178,Sunny,9
529.2323957598023,67.19348408,20,Female,0.7666666666666667,147,28.81284933,Rainy,5
421.4646476424673,91.1852405,52,Female,0.55,167,34.11555586,Sunny,5
700.0,88.45929477,58,Male,0.9833333333333333,134,30.55065637,Rainy,6
524.8657655672621,88.16798851,35,Female,0.9,150,34.03248033,Sunny,1
391.22377988602256,88.67683328,50,Male,0.7,112,22.89791528,Cloudy,2
452.8334658231886,87.3321756,20,Male,0.5,156,30.13101219,Cloudy,5
700.0,75.1226164,31,Female,0.8333333333333334,172,21.38628962,Rainy,9
397.95248012548166,86.66316475,30,Female,0.9666666666666667,110,24.21562427,Rainy,3
441.02603808444667,76.75243837,44,Male,0.7166666666666667,124,23.27620794,Cloudy,3
688.5019992896335,76.0689405,53,Male,0.9,129,24.7116454,Sunny,5
300.97143033105243,74.22228635,55,Male,0.43333333333333335,131,27.99617866,Cloudy,1
686.679652836519,78.93531749,56,Male,0.7166666666666667,132,19.68555914,Sunny,10
357.7642924928632,79.83172621,58,Male,0.3333333333333333,161,33.50701979,Rainy,2
451.5123442767893,56.88159692,42,Female,0.9833333333333333,119,27.64536531,Sunny,3
476.4510648652472,98.69415342,49,Female,0.55,176,22.30788825,Cloudy,10
481.31538361660625,94.89654821,29,Female,0.6,172,31.05204262,Sunny,4
673.2785225985128,70.03788724,34,Female,0.8,164,26.7474153,Sunny,10
700.0,102.0587223,57,Male,0.9,160,31.76067493,Rainy,9
284.01475303169735,104.3096,53,Female,0.55,140,19.63631604,Cloudy,4
331.5549506338887,54.00547999,22,Female,0.38333333333333336,164,26.50087674,Sunny,10
700.0,89.07401281,39,Female,0.9,161,28.66183235,Rainy,10
195.9128844391472,67.08636583,40,Female,0.48333333333333334,114,25.12305399,Sunny,2
648.776511234255,50.85065956,42,Male,0.9833333333333333,124,31.86364728,Cloudy,9
626.7680198203628,53.52397647,53,Male,0.9333333333333333,128,31.8698435,Rainy,2
513.0147976820723,64.48619313,35,Male,0.8166666666666667,119,29.27724378,Sunny,7
150.70426455326376,52.38671041,18,Male,0.3333333333333333,115,34.68293348,Cloudy,7
524.026474217716,73.10482128,48,Female,0.8166666666666667,157,21.26484653,Cloudy,2
366.0181341167765,80.92645939,47,Female,0.7166666666666667,128,27.47918063,Cloudy,4
298.90540104348383,101.3030225,41,Female,0.5333333333333333,157,29.69440845,Sunny,1
368.8199868504674,69.90553513,23,Female,0.8666666666666667,124,31.66960077,Cloudy,2
593.2692528147401,82.79792302,31,Male,0.6333333333333333,161,24.10626989,Sunny,2
358.79733049956195,77.51848575,58,Male,0.6166666666666667,115,29.43241455,Sunny,2
652.1925535225341,84.62489573,46,Male,0.6166666666666667,147,24.42889051,Sunny,8
420.2872726539609,84.35182671,27,Female,0.5833333333333334,163,26.27487407,Sunny,5
351.1473349011018,52.18864389,19,Female,0.9166666666666666,119,24.60811482,Cloudy,1
700.0,92.46308955,40,Female,0.85,177,21.96022715,Sunny,9
630.6288396198539,87.60939677,35,Female,0.95,146,29.39314541,Cloudy,9
447.36464189651883,69.86726674,44,Female,0.85,133,23.66739728,Cloudy,6
296.4929021395996,71.69591841,37,Female,0.43333333333333335,153,33.63787443,Rainy,7
235.41496802504213,74.47934497,45,Male,0.4,104,32.47180251,Rainy,5
557.6088496405514,87.14138793,51,Female,0.7333333333333333,161,34.14425415,Sunny,7
307.4556978436597,102.7384356,18,Female,0.43333333333333335,179,34.40778993,Rainy,2
253.86246017734516,91.55980075,55,Female,0.6333333333333333,129,19.28032525,Sunny,1
453.44407489171124,73.44254744,21,Female,0.8,133,29.28626793,Sunny,8
700.0,64.81281141,38,Male,0.8833333333333333,159,24.7726135,Sunny,4
314.35478579650567,74.91304816,29,Female,0.7,111,32.68596386,Rainy,5
490.3636361048978,81.54834995,42,Male,0.9166666666666666,112,24.77794054,Sunny,1
304.29316129585743,83.03765604,35,Male,0.4,131,27.98137138,Rainy,6
258.33686137261185,91.2499124,38,Female,0.55,105,22.64931249,Sunny,9
573.2594911911243,101.2767277,52,Male,0.8,104,20.89666064,Rainy,9
700.0,83.21797903,26,Male,0.8,157,23.65698655,Rainy,3
700.0,51.7921222,48,Male,0.8833333333333333,169,27.22736783,Sunny,1
272.67761500233007,88.18110499,26,Male,0.35,121,31.10936953,Rainy,5
388.3423960567086,76.60383942,38,Male,0.9666666666666667,104,34.26200213,Sunny,1
382.23983235530767,90.67678598,32,Female,0.5666666666666667,162,34.60376331,Cloudy,7
524.1053783882905,96.9739515,35,Male,0.75,124,24.56007134,Rainy,2
262.56746737508934,93.35941335,29,Female,0.65,108,21.2337362,Rainy,2
314.0447083297547,85.28385671,31,Female,0.6333333333333333,115,24.69997271,Cloudy,10
302.6618874200907,74.79420467,54,Female,0.75,106,31.07201514,Sunny,5
275.5981559192832,58.11073368,51,Female,0.7333333333333333,106,28.98253196,Rainy,1
700.0,91.16441469,49,Female,0.9666666666666667,148,30.91538369,Rainy,9
472.7545530814584,75.20737945,57,Female,0.8,140,20.74883764,Rainy,2
696.8903192037989,65.30449447,25,Male,0.6666666666666666,168,32.80890589,Sunny,6
428.8949882788629,72.52998971,58,Female,0.43333333333333335,176,31.22746989,Sunny,10
671.7831950058311,48.35957466,35,Female,0.9,153,26.61068905,Cloudy,9
256.8340316952424,74.18397299,47,Male,0.5166666666666667,102,24.27620992,Cloudy,9
700.0,71.63864558,26,Male,1.0,165,29.71545406,Cloudy,5
438.5512567668869,55.77163057,45,Male,0.6,133,28.83702822,Sunny,8
500.3346764292143,95.75449629,30,Female,0.55,174,25.36633923,Sunny,10
311.4610269243464,61.85761406,35,Female,0.7166666666666667,116,19.89732796,Sunny,6
373.41807512468733,82.20622367,21,Male,0.85,102,30.90878227,Sunny,7
330.32851023621686,80.13843993,23,Female,0.5333333333333333,146,22.15126223,Sunny,5
389.3354390779924,82.83936966,43,Male,0.6666666666666666,105,26.14061947,Sunny,6
601.0336454133012,68.04031299,29,Female,0.9833333333333333,137,27.95395925,Cloudy,8
358.30165914362084,59.55528882,32,Male,0.5,133,28.58020861,Sunny,9
406.33306661629246,62.27841611,35,Male,0.4166666666666667,171,22.7185496,Rainy,3
445.8717087738692,56.6819026,38,Male,0.8166666666666667,111,24.66422416,Sunny,7
246.5578323032465,60.75182543,59,Female,0.36666666666666664,158,26.70217215,Rainy,3
281.66525884684023,83.08374168,22,Male,0.6166666666666667,103,30.14888835,Rainy,5
559.6985533987148,89.22807169,28,Male,0.65,153,27.07059766,Cloudy,3
524.8763782310045,55.52387133,53,Female,0.95,124,20.21565605,Rainy,7
678.238496400598,74.63375736,19,Male,0.95,135,23.77451041,Sunny,5
282.06281085178745,94.85221109,41,Male,0.6666666666666666,102,32.46145343,Cloudy,2
494.03412383838014,69.1567352,56,Male,0.75,131,22.5236776,Sunny,1
288.44880014937553,65.84613775,34,Female,0.38333333333333336,167,30.04807997,Cloudy,5
465.02530080465306,64.23689404,59,Female,0.6166666666666667,163,33.70082051,Sunny,6
345.9001331098093,65.35287454,42,Female,0.5666666666666667,146,30.81184146,Cloudy,4
278.869280898157,95.79807343,33,Male,0.36666666666666664,126,22.61444995,Cloudy,8
250.92679289437567,92.62514215,18,Female,0.48333333333333334,146,31.31838912,Cloudy,1
390.2757759908744,87.80697512,38,Male,0.65,112,31.2420672,Sunny,5
302.6778553302033,82.33282386,19,Female,0.8833333333333333,107,33.47645065,Cloudy,3
419.67242060608544,88.34170794,51,Female,0.6166666666666667,151,31.84215866,Cloudy,7
258.27864665096456,82.19012951,25,Male,0.6,105,30.14084142,Rainy,2
304.5147019757578,101.6290375,55,Female,0.8166666666666667,113,19.05994335,Cloudy,3
272.62474042876636,55.82187173,18,Female,0.7166666666666667,107,24.18601147,Cloudy,6
295.48256040876834,66.94220391,40,Female,0.6,131,25.61622153,Rainy,1
297.42509200254335,56.39466222,34,Female,0.43333333333333335,154,27.70881427,Cloudy,6
